device_code,date,value
14118,1996-01-26 00:00:00,23.8
14118,1996-01-27 00:00:00,24.1
14118,1996-01-28 00:00:00,24.5
14118,1996-01-29 00:00:00,24.8
14118,1996-01-30 00:00:00,24.8
14118,1996-01-31 00:00:00,24.8
14118,1996-02-01 00:00:00,24.7
14118,1996-02-02 00:00:00,24.7
14118,1996-02-03 00:00:00,24.7
14118,1996-02-04 00:00:00,24.7
14118,1996-02-05 00:00:00,24.6
14118,1996-02-06 00:00:00,24.6
14118,1996-02-07 00:00:00,24.6
14118,1996-02-08 00:00:00,24.6
14118,1996-02-09 00:00:00,24.6
14118,1996-02-10 00:00:00,24.5
14118,1996-02-11 00:00:00,24.5
14118,1996-02-12 00:00:00,24.5
14118,1996-02-13 00:00:00,24.5
14118,1996-02-14 00:00:00,24.4
14118,1996-02-15 00:00:00,24.4
14118,1996-02-16 00:00:00,24.4
14118,1996-02-17 00:00:00,24.4
14118,1996-02-18 00:00:00,24.4
14118,1996-02-19 00:00:00,24.3
14118,1996-02-20 00:00:00,24.3
14118,1996-02-21 00:00:00,24.3
14118,1996-02-22 00:00:00,24.3
14118,1996-02-23 00:00:00,24.3
14118,1996-02-24 00:00:00,24.2
14118,1996-02-25 00:00:00,24.2
14118,1996-02-26 00:00:00,24.2
14118,1996-02-27 00:00:00,24.2
14118,1996-02-28 00:00:00,24.1
14118,1996-02-29 00:00:00,24.1
14118,1996-03-01 00:00:00,24.1
14118,1996-03-02 00:00:00,24.1
14118,1996-03-03 00:00:00,24
14118,1996-03-04 00:00:00,24
14118,1996-03-05 00:00:00,24
14118,1996-03-06 00:00:00,24
14118,1996-03-07 00:00:00,23.9
14118,1996-03-08 00:00:00,23.9
14118,1996-03-09 00:00:00,23.9
14118,1996-03-10 00:00:00,24.3
14118,1996-03-11 00:00:00,24.3
14118,1996-03-12 00:00:00,24.6
14118,1996-03-13 00:00:00,25
14118,1996-03-14 00:00:00,25
14118,1996-03-15 00:00:00,24.6
14118,1996-03-16 00:00:00,24.6
14118,1996-03-17 00:00:00,23.9
14118,1996-03-18 00:00:00,23.9
14118,1996-03-19 00:00:00,24.6
14118,1996-03-20 00:00:00,23.9
14118,1996-03-21 00:00:00,23.6
14118,1996-03-22 00:00:00,23.6
14118,1996-03-23 00:00:00,23.9
14118,1996-03-24 00:00:00,23.9
14118,1996-03-25 00:00:00,25
14118,1996-03-26 00:00:00,25.7
14118,1996-03-27 00:00:00,27.1
14118,1996-03-28 00:00:00,26
14118,1996-03-29 00:00:00,27.8
14118,1996-03-30 00:00:00,26.6
14118,1996-03-31 00:00:00,26.3
14118,1996-04-01 00:00:00,26
14118,1996-04-02 00:00:00,25.7
14118,1996-04-03 00:00:00,24.6
14118,1996-04-04 00:00:00,24.3
14118,1996-04-05 00:00:00,24.6
14118,1996-04-06 00:00:00,24.3
14118,1996-04-07 00:00:00,24.6
14118,1996-04-08 00:00:00,24.3
14118,1996-04-09 00:00:00,24.3
14118,1996-04-10 00:00:00,24.3
14118,1996-04-11 00:00:00,24.9
14118,1996-04-12 00:00:00,24.3
14118,1996-04-13 00:00:00,24.6
14118,1996-04-14 00:00:00,28.2
14118,1996-04-15 00:00:00,40
14118,1996-04-16 00:00:00,67.7
14118,1996-04-17 00:00:00,146
14118,1996-04-18 00:00:00,171
14118,1996-04-19 00:00:00,140
14118,1996-04-20 00:00:00,140
14118,1996-04-21 00:00:00,161
14118,1996-04-22 00:00:00,126
14118,1996-04-23 00:00:00,101
14118,1996-04-24 00:00:00,102
14118,1996-04-25 00:00:00,104
14118,1996-04-26 00:00:00,85.8
14118,1996-04-27 00:00:00,88.3
14118,1996-04-28 00:00:00,77.3
14118,1996-04-29 00:00:00,65.3
14118,1996-04-30 00:00:00,71.3
14118,1996-05-01 00:00:00,71.3
14118,1996-05-02 00:00:00,83.3
14118,1996-05-03 00:00:00,66.5
14118,1996-05-04 00:00:00,46.7
14118,1996-05-05 00:00:00,42.9
14118,1996-05-06 00:00:00,42.9
14118,1996-05-07 00:00:00,44.8
14118,1996-05-08 00:00:00,59.4
14118,1996-05-09 00:00:00,52.8
14118,1996-05-10 00:00:00,50.6
14118,1996-05-11 00:00:00,47.6
14118,1996-05-12 00:00:00,46.7
14118,1996-05-13 00:00:00,46.7
14118,1996-05-14 00:00:00,46.7
14118,1996-05-15 00:00:00,47.6
14118,1996-05-16 00:00:00,58.3
14118,1996-05-17 00:00:00,57.2
14118,1996-05-18 00:00:00,76.1
14118,1996-05-19 00:00:00,82.1
14118,1996-05-20 00:00:00,84.5
14118,1996-05-21 00:00:00,84.5
14118,1996-05-22 00:00:00,88.3
14118,1996-05-23 00:00:00,95.8
14118,1996-05-24 00:00:00,90.8
14118,1996-05-25 00:00:00,94.5
14118,1996-05-26 00:00:00,105
14118,1996-05-27 00:00:00,118
14118,1996-05-28 00:00:00,118
14118,1996-05-29 00:00:00,105
14118,1996-05-30 00:00:00,80.9
14118,1996-05-31 00:00:00,71.3
14118,1996-06-01 00:00:00,68.9
14118,1996-06-02 00:00:00,65.3
14118,1996-06-03 00:00:00,82.1
14118,1996-06-04 00:00:00,49.5
14118,1996-06-05 00:00:00,55.2
14118,1996-06-06 00:00:00,50.6
14118,1996-06-07 00:00:00,97
14118,1996-06-08 00:00:00,71.3
14118,1996-06-09 00:00:00,79.7
14118,1996-06-10 00:00:00,89.5
14118,1996-06-11 00:00:00,99.6
14118,1996-06-12 00:00:00,122
14118,1996-06-13 00:00:00,114
14118,1996-06-14 00:00:00,94.5
14118,1996-06-15 00:00:00,87
14118,1996-06-16 00:00:00,79.7
14118,1996-06-17 00:00:00,64.1
14118,1996-06-18 00:00:00,56.1
14118,1996-06-19 00:00:00,59.4
14118,1996-06-20 00:00:00,57.2
14118,1996-06-21 00:00:00,56.1
14118,1996-06-22 00:00:00,65.3
14118,1996-06-23 00:00:00,67.7
14118,1996-06-24 00:00:00,55
14118,1996-06-25 00:00:00,66.5
14118,1996-06-26 00:00:00,64.1
14118,1996-06-27 00:00:00,61.7
14118,1996-06-28 00:00:00,60.5
14118,1996-06-29 00:00:00,56.1
14118,1996-06-30 00:00:00,57.2
14118,1996-07-01 00:00:00,55
14118,1996-07-02 00:00:00,51.7
14118,1996-07-03 00:00:00,51.7
14118,1996-07-04 00:00:00,53.9
14118,1996-07-05 00:00:00,49.5
14118,1996-07-06 00:00:00,46.7
14118,1996-07-07 00:00:00,44.8
14118,1996-07-08 00:00:00,43.8
14118,1996-07-09 00:00:00,42.9
14118,1996-07-10 00:00:00,42.9
14118,1996-07-11 00:00:00,47.6
14118,1996-07-12 00:00:00,43.8
14118,1996-07-13 00:00:00,41
14118,1996-07-14 00:00:00,40
14118,1996-07-15 00:00:00,39.2
14118,1996-07-16 00:00:00,38.3
14118,1996-07-17 00:00:00,44.8
14118,1996-07-18 00:00:00,76.1
14118,1996-07-19 00:00:00,44.8
14118,1996-07-20 00:00:00,39.2
14118,1996-07-21 00:00:00,36.6
14118,1996-07-22 00:00:00,37.5
14118,1996-07-23 00:00:00,37.5
14118,1996-07-24 00:00:00,34.1
14118,1996-07-25 00:00:00,34.1
14118,1996-07-26 00:00:00,37.5
14118,1996-07-27 00:00:00,37.5
14118,1996-07-28 00:00:00,34.1
14118,1996-07-29 00:00:00,32.4
14118,1996-07-30 00:00:00,31.5
14118,1996-07-31 00:00:00,31
14118,1996-08-01 00:00:00,33.2
14118,1996-08-02 00:00:00,35.8
14118,1996-08-03 00:00:00,51.4
14118,1996-08-04 00:00:00,40
14118,1996-08-05 00:00:00,38.3
14118,1996-08-06 00:00:00,38.3
14118,1996-08-07 00:00:00,34.9
14118,1996-08-08 00:00:00,32.4
14118,1996-08-09 00:00:00,34.1
14118,1996-08-10 00:00:00,31.5
14118,1996-08-11 00:00:00,31
14118,1996-08-12 00:00:00,32.4
14118,1996-08-13 00:00:00,32.4
14118,1996-08-14 00:00:00,35.8
14118,1996-08-15 00:00:00,35.8
14118,1996-08-16 00:00:00,53.3
14118,1996-08-17 00:00:00,39.2
14118,1996-08-18 00:00:00,39.2
14118,1996-08-19 00:00:00,36.6
14118,1996-08-20 00:00:00,34.9
14118,1996-08-21 00:00:00,34.9
14118,1996-08-22 00:00:00,34.9
14118,1996-08-23 00:00:00,31.1
14118,1996-08-24 00:00:00,33.2
14118,1996-08-25 00:00:00,31.5
14118,1996-08-26 00:00:00,31.5
14118,1996-08-27 00:00:00,31
14118,1996-08-28 00:00:00,30.4
14118,1996-08-29 00:00:00,30.4
14118,1996-08-30 00:00:00,33.2
14118,1996-08-31 00:00:00,33.2
14118,1996-09-01 00:00:00,31.5
14118,1996-09-02 00:00:00,31
14118,1996-09-03 00:00:00,31
14118,1996-09-04 00:00:00,31
14118,1996-09-05 00:00:00,31
14118,1996-09-06 00:00:00,31
14118,1996-09-07 00:00:00,31
14118,1996-09-08 00:00:00,30.4
14118,1996-09-09 00:00:00,29.3
14118,1996-09-10 00:00:00,29.3
14118,1996-09-11 00:00:00,29.3
14118,1996-09-12 00:00:00,29.9
14118,1996-09-13 00:00:00,29.3
14118,1996-09-14 00:00:00,29.3
14118,1996-09-15 00:00:00,29.9
14118,1996-09-16 00:00:00,29.3
14118,1996-09-17 00:00:00,28.8
14118,1996-09-18 00:00:00,28.8
14118,1996-09-19 00:00:00,28.2
14118,1996-09-20 00:00:00,28.8
14118,1996-09-21 00:00:00,28.2
14118,1996-09-22 00:00:00,28.2
14118,1996-09-23 00:00:00,28.2
14118,1996-09-24 00:00:00,28.2
14118,1996-09-25 00:00:00,29.3
14118,1996-09-26 00:00:00,49.5
14118,1996-09-27 00:00:00,32.4
14118,1996-09-28 00:00:00,31
14118,1996-09-29 00:00:00,31
14118,1996-09-30 00:00:00,31
14118,1996-10-01 00:00:00,29.9
14118,1996-10-02 00:00:00,30.4
14118,1996-10-03 00:00:00,31
14118,1996-10-04 00:00:00,30.4
14118,1996-10-05 00:00:00,31
14118,1996-10-06 00:00:00,31
14118,1996-10-07 00:00:00,30.4
14118,1996-10-08 00:00:00,29.9
14118,1996-10-09 00:00:00,29.9
14118,1996-10-10 00:00:00,29.9
14118,1996-10-11 00:00:00,29.9
14118,1996-10-12 00:00:00,29.9
14118,1996-10-13 00:00:00,29.9
14118,1996-10-14 00:00:00,29.3
14118,1996-10-15 00:00:00,29.3
14118,1996-10-16 00:00:00,29.9
14118,1996-10-17 00:00:00,30.4
14118,1996-10-18 00:00:00,31.5
14118,1996-10-19 00:00:00,34.9
14118,1996-10-20 00:00:00,34.9
14118,1996-10-21 00:00:00,34.9
14118,1996-10-22 00:00:00,33.2
14118,1996-10-23 00:00:00,31
14118,1996-10-24 00:00:00,31
14118,1996-10-25 00:00:00,31
14118,1996-10-26 00:00:00,30.4
14118,1996-10-27 00:00:00,30.4
14118,1996-10-28 00:00:00,29.9
14118,1996-10-29 00:00:00,30.4
14118,1996-10-30 00:00:00,32.4
14118,1996-10-31 00:00:00,31.5
14118,1996-11-01 00:00:00,30.4
14118,1996-11-02 00:00:00,32.4
14118,1996-11-03 00:00:00,31
14118,1996-11-04 00:00:00,30.4
14118,1996-11-05 00:00:00,30.4
14118,1996-11-06 00:00:00,29.9
14118,1996-11-07 00:00:00,29.9
14118,1996-11-08 00:00:00,29.9
14118,1996-11-09 00:00:00,29.9
14118,1996-11-10 00:00:00,29.9
14118,1996-11-11 00:00:00,29.9
14118,1996-11-12 00:00:00,29.9
14118,1996-11-13 00:00:00,29.9
14118,1996-11-14 00:00:00,29.3
14118,1996-11-15 00:00:00,28.2
14118,1996-11-16 00:00:00,28.2
14118,1996-11-17 00:00:00,28.8
14118,1996-11-18 00:00:00,28.8
14118,1996-11-19 00:00:00,28.2
14118,1996-11-20 00:00:00,28.2
14118,1996-11-21 00:00:00,28.2
14118,1996-11-22 00:00:00,27.1
14118,1996-11-23 00:00:00,27.1
14118,1996-11-24 00:00:00,27.1
14118,1996-11-25 00:00:00,27.8
14118,1996-11-26 00:00:00,27.8
14118,1996-11-27 00:00:00,27.1
14118,1996-11-28 00:00:00,27.1
14118,1996-11-29 00:00:00,27.1
14118,1996-11-30 00:00:00,26
14118,1996-12-01 00:00:00,25.7
14118,1996-12-02 00:00:00,24.6
14118,1996-12-03 00:00:00,25.7
14118,1996-12-04 00:00:00,25
14118,1996-12-05 00:00:00,26
14118,1996-12-06 00:00:00,26.6
14118,1996-12-07 00:00:00,25.7
14118,1996-12-08 00:00:00,28.8
14118,1996-12-09 00:00:00,26.6
14118,1996-12-10 00:00:00,26.6
14118,1996-12-11 00:00:00,26
14118,1996-12-12 00:00:00,25.7
14118,1996-12-13 00:00:00,26
14118,1996-12-14 00:00:00,27.1
14118,1996-12-15 00:00:00,27.1
14118,1996-12-16 00:00:00,26
14118,1996-12-17 00:00:00,26.6
14118,1996-12-18 00:00:00,26
14118,1996-12-19 00:00:00,25.3
14118,1996-12-20 00:00:00,25.3
14118,1996-12-21 00:00:00,25.3
14118,1996-12-22 00:00:00,25.3
14118,1996-12-23 00:00:00,24.3
14118,1996-12-24 00:00:00,24.3
14118,1996-12-25 00:00:00,23.9
14118,1996-12-26 00:00:00,23.9
14118,1996-12-27 00:00:00,23.6
14118,1996-12-28 00:00:00,23.2
14118,1996-12-29 00:00:00,23.6
14118,1996-12-30 00:00:00,24.6
14118,1996-12-31 00:00:00,25
14118,1997-01-01 00:00:00,24.8
14118,1997-01-02 00:00:00,24.7
14118,1997-01-03 00:00:00,24.5
14118,1997-01-04 00:00:00,24.4
14118,1997-01-05 00:00:00,24.2
14118,1997-01-06 00:00:00,24
14118,1997-01-07 00:00:00,23.9
14118,1997-01-08 00:00:00,23.7
14118,1997-01-09 00:00:00,23.6
14118,1997-01-10 00:00:00,23.4
14118,1997-01-11 00:00:00,23.2
14118,1997-01-12 00:00:00,23.1
14118,1997-01-13 00:00:00,22.9
14118,1997-01-14 00:00:00,22.8
14118,1997-01-15 00:00:00,22.6
14118,1997-01-16 00:00:00,22.7
14118,1997-01-17 00:00:00,22.8
14118,1997-01-18 00:00:00,22.9
14118,1997-01-19 00:00:00,23.1
14118,1997-01-20 00:00:00,23.2
14118,1997-01-21 00:00:00,23.3
14118,1997-01-22 00:00:00,23.4
14118,1997-01-23 00:00:00,23.5
14118,1997-01-24 00:00:00,23.6
14118,1997-01-25 00:00:00,23.7
14118,1997-01-26 00:00:00,23.9
14118,1997-01-27 00:00:00,24
14118,1997-01-28 00:00:00,24.1
14118,1997-01-29 00:00:00,24.2
14118,1997-01-30 00:00:00,23.8
14118,1997-01-31 00:00:00,23.4
14118,1997-02-01 00:00:00,23
14118,1997-02-02 00:00:00,22.7
14118,1997-02-03 00:00:00,22.3
14118,1997-02-04 00:00:00,21.9
14118,1997-02-05 00:00:00,21.5
14118,1997-02-06 00:00:00,21.1
14118,1997-02-07 00:00:00,20.7
14118,1997-02-08 00:00:00,20.4
14118,1997-02-09 00:00:00,20
14118,1997-02-10 00:00:00,19.6
14118,1997-02-11 00:00:00,19.2
14118,1997-02-12 00:00:00,19.2
14118,1997-02-13 00:00:00,19.2
14118,1997-02-14 00:00:00,19.1
14118,1997-02-15 00:00:00,19.1
14118,1997-02-16 00:00:00,19.1
14118,1997-02-17 00:00:00,19.1
14118,1997-02-18 00:00:00,19.1
14118,1997-02-19 00:00:00,19
14118,1997-02-20 00:00:00,19
14118,1997-02-21 00:00:00,19
14118,1997-02-22 00:00:00,19
14118,1997-02-23 00:00:00,19
14118,1997-02-24 00:00:00,19
14118,1997-02-25 00:00:00,18.9
14118,1997-02-26 00:00:00,18.9
14118,1997-02-27 00:00:00,18.9
14118,1997-02-28 00:00:00,18.9
14118,1997-03-01 00:00:00,18.8
14118,1997-03-02 00:00:00,20
14118,1997-03-03 00:00:00,20
14118,1997-03-04 00:00:00,19.3
14118,1997-03-05 00:00:00,18.5
14118,1997-03-06 00:00:00,19.3
14118,1997-03-07 00:00:00,20
14118,1997-03-08 00:00:00,20.7
14118,1997-03-09 00:00:00,21.4
14118,1997-03-10 00:00:00,20
14118,1997-03-11 00:00:00,20.4
14118,1997-03-12 00:00:00,21.3
14118,1997-03-13 00:00:00,22.6
14118,1997-03-14 00:00:00,20.2
14118,1997-03-15 00:00:00,20.5
14118,1997-03-16 00:00:00,22.4
14118,1997-03-17 00:00:00,23.6
14118,1997-03-18 00:00:00,27.1
14118,1997-03-19 00:00:00,32.3
14118,1997-03-20 00:00:00,33
14118,1997-03-21 00:00:00,29.6
14118,1997-03-22 00:00:00,29.2
14118,1997-03-23 00:00:00,32.2
14118,1997-03-24 00:00:00,33
14118,1997-03-25 00:00:00,34.2
14118,1997-03-26 00:00:00,35.1
14118,1997-03-27 00:00:00,40.4
14118,1997-03-28 00:00:00,45.7
14118,1997-03-29 00:00:00,46.6
14118,1997-03-30 00:00:00,50.4
14118,1997-03-31 00:00:00,54.8
14118,1997-04-01 00:00:00,50.3
14118,1997-04-02 00:00:00,49.9
14118,1997-04-03 00:00:00,51.4
14118,1997-04-04 00:00:00,51.5
14118,1997-04-05 00:00:00,54.3
14118,1997-04-06 00:00:00,56.1
14118,1997-04-07 00:00:00,62.1
14118,1997-04-08 00:00:00,67.1
14118,1997-04-09 00:00:00,71.8
14118,1997-04-10 00:00:00,69.6
14118,1997-04-11 00:00:00,72.8
14118,1997-04-12 00:00:00,78.4
14118,1997-04-13 00:00:00,77.9
14118,1997-04-14 00:00:00,69.3
14118,1997-04-15 00:00:00,81.2
14118,1997-04-16 00:00:00,81
14118,1997-04-17 00:00:00,77
14118,1997-04-18 00:00:00,81.3
14118,1997-04-19 00:00:00,73.5
14118,1997-04-20 00:00:00,70.5
14118,1997-04-21 00:00:00,70.4
14118,1997-04-22 00:00:00,74.2
14118,1997-04-23 00:00:00,73.6
14118,1997-04-24 00:00:00,73.5
14118,1997-04-25 00:00:00,74.5
14118,1997-04-26 00:00:00,73.9
14118,1997-04-27 00:00:00,72.3
14118,1997-04-28 00:00:00,71
14118,1997-04-29 00:00:00,67.8
14118,1997-04-30 00:00:00,65.2
14118,1997-05-01 00:00:00,62.2
14118,1997-05-02 00:00:00,63.7
14118,1997-05-03 00:00:00,65.1
14118,1997-05-04 00:00:00,68.4
14118,1997-05-05 00:00:00,66.8
14118,1997-05-06 00:00:00,57.2
14118,1997-05-07 00:00:00,51.9
14118,1997-05-08 00:00:00,49.7
14118,1997-05-09 00:00:00,48.7
14118,1997-05-10 00:00:00,48.3
14118,1997-05-11 00:00:00,47
14118,1997-05-12 00:00:00,49.1
14118,1997-05-13 00:00:00,51.8
14118,1997-05-14 00:00:00,50.9
14118,1997-05-15 00:00:00,50.6
14118,1997-05-16 00:00:00,49.1
14118,1997-05-17 00:00:00,55.3
14118,1997-05-18 00:00:00,65.8
14118,1997-05-19 00:00:00,66.5
14118,1997-05-20 00:00:00,57.2
14118,1997-05-21 00:00:00,52.6
14118,1997-05-22 00:00:00,51.6
14118,1997-05-23 00:00:00,54.5
14118,1997-05-24 00:00:00,59
14118,1997-05-25 00:00:00,60.6
14118,1997-05-26 00:00:00,60.1
14118,1997-05-27 00:00:00,68.1
14118,1997-05-28 00:00:00,68.8
14118,1997-05-29 00:00:00,70.8
14118,1997-05-30 00:00:00,71.7
14118,1997-05-31 00:00:00,69.3
14118,1997-06-01 00:00:00,68.6
14118,1997-06-02 00:00:00,69.7
14118,1997-06-03 00:00:00,70.9
14118,1997-06-04 00:00:00,74.3
14118,1997-06-05 00:00:00,75.7
14118,1997-06-06 00:00:00,75.4
14118,1997-06-07 00:00:00,62
14118,1997-06-08 00:00:00,52
14118,1997-06-09 00:00:00,52.3
14118,1997-06-10 00:00:00,52.4
14118,1997-06-11 00:00:00,51.3
14118,1997-06-12 00:00:00,54.1
14118,1997-06-13 00:00:00,53
14118,1997-06-14 00:00:00,50.7
14118,1997-06-15 00:00:00,46.2
14118,1997-06-16 00:00:00,44.2
14118,1997-06-17 00:00:00,44.8
14118,1997-06-18 00:00:00,43
14118,1997-06-19 00:00:00,39.6
14118,1997-06-20 00:00:00,44
14118,1997-06-21 00:00:00,44.1
14118,1997-06-22 00:00:00,45.2
14118,1997-06-23 00:00:00,45.9
14118,1997-06-24 00:00:00,41.4
14118,1997-06-25 00:00:00,37.4
14118,1997-06-26 00:00:00,37.6
14118,1997-06-27 00:00:00,36.8
14118,1997-06-28 00:00:00,35.1
14118,1997-06-29 00:00:00,42
14118,1997-06-30 00:00:00,42.2
14118,1997-07-01 00:00:00,40.3
14118,1997-07-02 00:00:00,37.5
14118,1997-07-03 00:00:00,37.4
14118,1997-07-04 00:00:00,37.9
14118,1997-07-05 00:00:00,34.8
14118,1997-07-06 00:00:00,33.9
14118,1997-07-07 00:00:00,33.8
14118,1997-07-08 00:00:00,33.4
14118,1997-07-09 00:00:00,34.5
14118,1997-07-10 00:00:00,51.3
14118,1997-07-11 00:00:00,47.2
14118,1997-07-12 00:00:00,39.5
14118,1997-07-13 00:00:00,38.4
14118,1997-07-14 00:00:00,38.6
14118,1997-07-15 00:00:00,39
14118,1997-07-16 00:00:00,36.6
14118,1997-07-17 00:00:00,33.2
14118,1997-07-18 00:00:00,31
14118,1997-07-19 00:00:00,29.7
14118,1997-07-20 00:00:00,29.3
14118,1997-07-21 00:00:00,29.6
14118,1997-07-22 00:00:00,37.3
14118,1997-07-23 00:00:00,38.5
14118,1997-07-24 00:00:00,33.2
14118,1997-07-25 00:00:00,30.4
14118,1997-07-26 00:00:00,28.1
14118,1997-07-27 00:00:00,28.6
14118,1997-07-28 00:00:00,26.2
14118,1997-07-29 00:00:00,24.8
14118,1997-07-30 00:00:00,25.7
14118,1997-07-31 00:00:00,25.4
14118,1997-08-01 00:00:00,25.4
14118,1997-08-02 00:00:00,26.4
14118,1997-08-03 00:00:00,29.6
14118,1997-08-04 00:00:00,32.7
14118,1997-08-05 00:00:00,36.6
14118,1997-08-06 00:00:00,32.7
14118,1997-08-07 00:00:00,30.3
14118,1997-08-08 00:00:00,30
14118,1997-08-09 00:00:00,28.5
14118,1997-08-10 00:00:00,27.7
14118,1997-08-11 00:00:00,27
14118,1997-08-12 00:00:00,26.9
14118,1997-08-13 00:00:00,26.2
14118,1997-08-14 00:00:00,25.4
14118,1997-08-15 00:00:00,25.4
14118,1997-08-16 00:00:00,25
14118,1997-08-17 00:00:00,24
14118,1997-08-18 00:00:00,23.2
14118,1997-08-19 00:00:00,22.1
14118,1997-08-20 00:00:00,21.7
14118,1997-08-21 00:00:00,21.2
14118,1997-08-22 00:00:00,21.7
14118,1997-08-23 00:00:00,22.2
14118,1997-08-24 00:00:00,23.3
14118,1997-08-25 00:00:00,25.6
14118,1997-08-26 00:00:00,25.5
14118,1997-08-27 00:00:00,24.7
14118,1997-08-28 00:00:00,24.4
14118,1997-08-29 00:00:00,27.1
14118,1997-08-30 00:00:00,30.6
14118,1997-08-31 00:00:00,29.8
14118,1997-09-01 00:00:00,27.4
14118,1997-09-02 00:00:00,25
14118,1997-09-03 00:00:00,24.3
14118,1997-09-04 00:00:00,23.9
14118,1997-09-05 00:00:00,23.3
14118,1997-09-06 00:00:00,23.9
14118,1997-09-07 00:00:00,23.6
14118,1997-09-08 00:00:00,24
14118,1997-09-09 00:00:00,26.5
14118,1997-09-10 00:00:00,30
14118,1997-09-11 00:00:00,28.1
14118,1997-09-12 00:00:00,27
14118,1997-09-13 00:00:00,26.8
14118,1997-09-14 00:00:00,24.8
14118,1997-09-15 00:00:00,23.6
14118,1997-09-16 00:00:00,23.2
14118,1997-09-17 00:00:00,22.8
14118,1997-09-18 00:00:00,22.4
14118,1997-09-19 00:00:00,21.8
14118,1997-09-20 00:00:00,22.2
14118,1997-09-21 00:00:00,23.1
14118,1997-09-22 00:00:00,23.7
14118,1997-09-23 00:00:00,25.3
14118,1997-09-24 00:00:00,25
14118,1997-09-25 00:00:00,24.4
14118,1997-09-26 00:00:00,23.9
14118,1997-09-27 00:00:00,23.6
14118,1997-09-28 00:00:00,23.9
14118,1997-09-29 00:00:00,23.9
14118,1997-09-30 00:00:00,23.6
14118,1997-10-01 00:00:00,23.9
14118,1997-10-02 00:00:00,23.9
14118,1997-10-03 00:00:00,22.9
14118,1997-10-04 00:00:00,22.5
14118,1997-10-05 00:00:00,22.5
14118,1997-10-06 00:00:00,22.5
14118,1997-10-07 00:00:00,22.5
14118,1997-10-08 00:00:00,23.2
14118,1997-10-09 00:00:00,24.3
14118,1997-10-10 00:00:00,25
14118,1997-10-11 00:00:00,24.3
14118,1997-10-12 00:00:00,23.6
14118,1997-10-13 00:00:00,22.8
14118,1997-10-14 00:00:00,22.8
14118,1997-10-15 00:00:00,23.1
14118,1997-10-16 00:00:00,22.5
14118,1997-10-17 00:00:00,22.5
14118,1997-10-18 00:00:00,22.4
14118,1997-10-19 00:00:00,21.8
14118,1997-10-20 00:00:00,21.8
14118,1997-10-21 00:00:00,21.8
14118,1997-10-22 00:00:00,21.8
14118,1997-10-23 00:00:00,21.8
14118,1997-10-24 00:00:00,22.5
14118,1997-10-25 00:00:00,23.1
14118,1997-10-26 00:00:00,22.5
14118,1997-10-27 00:00:00,22.8
14118,1997-10-28 00:00:00,23.2
14118,1997-10-29 00:00:00,23.2
14118,1997-10-30 00:00:00,23.2
14118,1997-10-31 00:00:00,23.2
14118,1997-11-01 00:00:00,23.1
14118,1997-11-02 00:00:00,21.9
14118,1997-11-03 00:00:00,21.8
14118,1997-11-04 00:00:00,21.8
14118,1997-11-05 00:00:00,22.2
14118,1997-11-06 00:00:00,23.1
14118,1997-11-07 00:00:00,22.6
14118,1997-11-08 00:00:00,22.8
14118,1997-11-09 00:00:00,22.8
14118,1997-11-10 00:00:00,23.2
14118,1997-11-11 00:00:00,23.2
14118,1997-11-12 00:00:00,23.6
14118,1997-11-13 00:00:00,23.5
14118,1997-11-14 00:00:00,23.6
14118,1997-11-15 00:00:00,22.8
14118,1997-11-16 00:00:00,21.8
14118,1997-11-17 00:00:00,22.1
14118,1997-11-18 00:00:00,22.8
14118,1997-11-19 00:00:00,23.6
14118,1997-11-20 00:00:00,23.9
14118,1997-11-21 00:00:00,24.3
14118,1997-11-22 00:00:00,24.7
14118,1997-11-23 00:00:00,23.9
14118,1997-11-24 00:00:00,22.2
14118,1997-11-25 00:00:00,17.9
14118,1997-11-26 00:00:00,15.9
14118,1997-11-27 00:00:00,16.5
14118,1997-11-28 00:00:00,18.2
14118,1997-11-29 00:00:00,17.7
14118,1997-11-30 00:00:00,17
14118,1997-12-01 00:00:00,27
14118,1997-12-02 00:00:00,27
14118,1997-12-03 00:00:00,27
14118,1997-12-04 00:00:00,27
14118,1997-12-05 00:00:00,27
14118,1997-12-06 00:00:00,27
14118,1997-12-07 00:00:00,27
14118,1997-12-08 00:00:00,27
14118,1997-12-09 00:00:00,27
14118,1997-12-10 00:00:00,27
14118,1997-12-11 00:00:00,27
14118,1997-12-12 00:00:00,27
14118,1997-12-13 00:00:00,27
14118,1997-12-14 00:00:00,27
14118,1997-12-15 00:00:00,27
14118,1997-12-16 00:00:00,27
14118,1997-12-17 00:00:00,27
14118,1997-12-18 00:00:00,27
14118,1997-12-19 00:00:00,27
14118,1997-12-20 00:00:00,27
14118,1997-12-21 00:00:00,27
14118,1997-12-22 00:00:00,27
14118,1997-12-23 00:00:00,27
14118,1997-12-24 00:00:00,27
14118,1997-12-25 00:00:00,27
14118,1997-12-26 00:00:00,27
14118,1997-12-27 00:00:00,27
14118,1997-12-28 00:00:00,27
14118,1997-12-29 00:00:00,27
14118,1997-12-30 00:00:00,27
14118,1997-12-31 00:00:00,27
14118,1998-01-01 00:00:00,26.7
14118,1998-01-02 00:00:00,26.3
14118,1998-01-03 00:00:00,26
14118,1998-01-04 00:00:00,25.7
14118,1998-01-05 00:00:00,25.4
14118,1998-01-06 00:00:00,25
